"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"credor";"caracteristica_peculiar";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade";"empenhado";"liquidado";"pago"
"98";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000000729";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";6118,88;6118,88;6118,88
"99";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000001414";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"100";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000001415";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4984,88;4984,88;4984,88
"101";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000002037";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"102";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000002038";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"103";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000002444";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"104";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000002900";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"105";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000002901";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"106";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000003313";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"107";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000003314";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"108";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000003773";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"109";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000003774";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"110";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000004293";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"111";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000004294";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"112";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000004808";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"113";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000004809";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"114";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000005306";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"115";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000005821";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"116";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000005822";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5646,38;5646,38;5646,38
"117";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000006194";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4760,44;4760,44;4760,44
"118";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000006580";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"119";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000006581";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1826,8;1826,8;1826,8
"120";"02";"01";"04";"122";"0001";"02004";"3.1.90.13.02.03.00.000";"0001";"0000";"0202000006582";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4677,75;4677,75;4677,75
"121";"02";"01";"04";"122";"0001";"02004";"3.1.90.16.44.99.03.000";"0001";"0000";"0202000003606";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";412,36;412,36;412,36
"122";"02";"01";"04";"122";"0001";"02004";"3.1.90.16.44.99.03.000";"0001";"0000";"0202000004080";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";524,82;524,82;524,82
"123";"02";"01";"04";"122";"0001";"02004";"3.1.90.16.44.99.03.000";"0001";"0000";"0202000004629";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";656,03;656,03;656,03
"124";"02";"01";"04";"122";"0001";"02004";"3.1.90.16.44.99.03.000";"0001";"0000";"0202000005097";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";712,26;712,26;712,26
"125";"02";"01";"04";"122";"0001";"02004";"3.1.90.16.44.99.03.000";"0001";"0000";"0202000005638";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";56,23;56,23;56,23
"126";"02";"01";"04";"122";"0001";"02004";"3.1.90.16.44.99.03.000";"0001";"0000";"0202000006354";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";356,13;356,13;356,13
"127";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000000753";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";194,24;194,24;194,24
"128";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000001437";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";196,18;196,18;196,18
"129";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000001970";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";217,98;217,98;217,98
"130";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000002465";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";196,18;196,18;196,18
"131";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000002921";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";196,18;196,18;196,18
"132";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000003337";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";309;309;309
"133";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000003793";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";295,43;295,43;295,43
"134";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000004314";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";313,42;313,42;313,42
"135";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000004828";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";334,41;334,41;334,41
"136";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000005326";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";343,41;343,41;343,41
"137";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000005841";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";238,44;238,44;238,44
"138";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000006152";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";279,93;279,93;279,93
"139";"02";"01";"04";"122";"0001";"02004";"3.1.91.13.03.01.00.000";"0001";"0000";"0202000006600";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";337,41;337,41;337,41
"140";"02";"01";"04";"122";"0001";"02004";"3.3.90.14.14.00.00.000";"0001";"0000";"0202000000186";4653;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";696,65;696,65;696,65
"141";"02";"01";"04";"122";"0001";"02004";"3.3.90.14.14.00.00.000";"0001";"0000";"0202000000187";5471;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";696,65;696,65;696,65
"142";"02";"01";"04";"122";"0001";"02004";"3.3.90.14.14.00.00.000";"0001";"0000";"0202000000328";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";696,65;696,65;696,65
"143";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000691";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";476;476;476
"144";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001541";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";262,5;262,5;262,5
"145";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003082";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";399;399;399
"146";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003496";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10,5;10,5;10,5
"147";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003498";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";420;420;420
"148";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004020";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";439;439;439
"149";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005033";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";881,74;881,74;881,74
"150";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.22.00.00.000";"0001";"0000";"0202000002606";7241;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"151";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.39.00.00.000";"0001";"0000";"0202000000291";4368;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"152";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.39.00.00.000";"0001";"0000";"0202000002562";7206;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";928;928;928
"153";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.39.00.00.000";"0001";"0000";"0202000003066";5089;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";120;120;120
"154";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.39.00.00.000";"0001";"0000";"0202000005997";1696;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";370;370;370
"155";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.96.00.00.000";"0001";"0000";"0202000000184";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";750;750;750
"156";"02";"01";"04";"122";"0001";"02004";"3.3.90.30.96.00.00.000";"0001";"0000";"0202000004486";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";14,18;14,18;14,18
"157";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.01.00.00.000";"0001";"0000";"0202000002139";266;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";230;230;230
"158";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000000111";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"159";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000001686";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";37;37;37
"160";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000003004";5089;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";130;130;130
"161";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000003067";5089;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";80;80;80
"162";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000003458";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";37;37;37
"163";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000003875";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";74;74;74
"164";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000005998";1696;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";360;360;360
"165";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000006007";4959;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";525;525;525
"166";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000006132";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";37;37;37
"167";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.20.00.00.000";"0001";"0000";"0201900006876";7373;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";59,5;59,5;59,5
"168";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.48.00.00.000";"0001";"0000";"0202000000188";5044;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1100;1100;1100
"169";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.58.01.00.000";"0001";"0000";"0202000000316";4824;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"170";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.69.00.00.000";"0001";"0000";"0202000001012";1083;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5,21;5,21;5,21
"171";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.69.00.00.000";"0001";"0000";"0202000005958";4977;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1550;1550;1550
"172";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.73.00.00.000";"0001";"0000";"0202000000173";77;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"173";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.92.00.00.000";"0001";"0000";"0202000006014";2037;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";200;200;200
"174";"02";"01";"04";"122";"0001";"02004";"3.3.90.39.96.00.00.000";"0001";"0000";"0202000000185";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";250;250;250
"175";"02";"01";"04";"122";"0001";"02004";"3.3.90.40.23.00.00.000";"0001";"0000";"0202000006285";6531;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";927;927;927
"176";"02";"01";"04";"122";"0001";"02004";"4.4.90.52.24.00.00.000";"0001";"0000";"0202000003993";7587;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";249;249;249
"177";"02";"01";"04";"122";"0001";"02004";"4.4.90.52.47.00.00.000";"0001";"0000";"0202000000713";7351;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"178";"02";"01";"04";"122";"0001";"02004";"4.4.90.52.99.00.00.000";"0001";"0000";"0202000005024";7666;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1900;1900;1900
"179";"02";"01";"04";"272";"0020";"00035";"3.3.90.08.56.00.00.000";"0001";"0000";"0202000000649";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";48,62;48,62;48,62
"180";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000000790";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1680;1680;1680
"181";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000001474";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1806;1806;1806
"182";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000001958";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1428;1428;1428
"183";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000002430";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1365;1365;1365
"184";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000002887";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1617;1617;1617
"185";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003374";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1680;1680;1680
"186";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003828";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1680;1680;1680
"187";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000004353";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1680;1680;1680
"188";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000004868";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1680;1680;1680
"189";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000005366";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1680;1680;1680
"190";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000005881";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1575;1575;1575
"191";"02";"01";"04";"331";"0001";"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000006535";6424;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1470;1470;1470
"192";"02";"03";"04";"122";"0001";"02005";"3.3.50.41.08.00.00.000";"0001";"0000";"0202000000288";64;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";16879,44;16879,44;16879,44
"193";"02";"03";"04";"122";"0001";"02005";"3.3.50.41.08.00.00.000";"0001";"0000";"0202000000299";177;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";14752,44;14752,44;14752,44
"194";"02";"03";"04";"122";"0001";"02005";"3.3.50.41.08.00.00.000";"0001";"0000";"0202000000304";1291;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7680;7680;7680
"195";"02";"03";"04";"122";"0001";"02005";"3.3.50.41.08.00.00.000";"0001";"0000";"0202000005402";177;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2375,56;2375,56;2375,56
"196";"02";"03";"04";"122";"0001";"02005";"3.3.50.41.08.00.00.000";"0001";"0000";"0202000006004";1291;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";264;264;264
"197";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000000542";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7117,72;7117,72;7117,72
"198";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000001206";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7474,17;7474,17;7474,17
"199";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000001851";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
"200";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000002248";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
"201";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000002781";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
"202";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000003214";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
"203";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000003589";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
"204";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000004146";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
"205";"02";"03";"04";"122";"0001";"02006";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000004612";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5543,54;5543,54;5543,54
